Target ID	Target name	Target name.link	Source	Source.link
TAR01786	Orotidine 5'-phosphate decarboxylase	https://tcmsp-e.com/target.php?qt=1786	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3564
TAR01788	Endoglucanase E-4	https://tcmsp-e.com/target.php?qt=1788	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5570
TAR01790	dTDP-glucose 4,6-dehydratase	https://tcmsp-e.com/target.php?qt=1790	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3177
TAR01791	dTDP-4-dehydrorhamnose reductase	https://tcmsp-e.com/target.php?qt=1791	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3598
TAR01792	Glucose-1-phosphate thymidylyltransferase	https://tcmsp-e.com/target.php?qt=1792	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3478
TAR01793	dTDP-4-dehydrorhamnose 3,5-epimerase	https://tcmsp-e.com/target.php?qt=1793	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3028
TAR01794	Glucose-1-phosphate cytidylyltransferase	https://tcmsp-e.com/target.php?qt=1794	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4677
TAR01795	CDP-glucose 4,6-dehydratase	https://tcmsp-e.com/target.php?qt=1795	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3108
TAR01798	Chorismate--pyruvate lyase	https://tcmsp-e.com/target.php?qt=1798	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2741
TAR01801	Genome polyprotein	https://tcmsp-e.com/target.php?qt=1801	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2297
TAR01803	Large structural protein	https://tcmsp-e.com/target.php?qt=1803	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/752
TAR01804	Light-harvesting protein B-800/850 alpha chain	https://tcmsp-e.com/target.php?qt=1804	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6427
TAR01805	Light-harvesting protein B-800/850 beta chain	https://tcmsp-e.com/target.php?qt=1805	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6428
TAR01807	Chloramphenicol acetyltransferase	https://tcmsp-e.com/target.php?qt=1807	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2417
TAR01809	Aliphatic amidase expression-regulating protein	https://tcmsp-e.com/target.php?qt=1809	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2634
TAR01811	Transketolase 1	https://tcmsp-e.com/target.php?qt=1811	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5610
TAR01812	Pyrroloquinoline-quinone synthase	https://tcmsp-e.com/target.php?qt=1812	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5164
TAR01813	Glycerol-3-phosphate cytidylyltransferase	https://tcmsp-e.com/target.php?qt=1813	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2991
TAR01814	Alkaline protease	https://tcmsp-e.com/target.php?qt=1814	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2589
TAR01815	Acetolactate synthase, catabolic	https://tcmsp-e.com/target.php?qt=1815	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2786
TAR01816	UDP-N-acetylglucosamine 2-epimerase	https://tcmsp-e.com/target.php?qt=1816	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2608
TAR01821	Deoxycytidine triphosphate deaminase	https://tcmsp-e.com/target.php?qt=1821	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2712
TAR01822	Aminodeoxychorismate lyase	https://tcmsp-e.com/target.php?qt=1822	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5358
TAR01823	Preprotein translocase subunit secA	https://tcmsp-e.com/target.php?qt=1823	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5277
TAR01824	Trypanothione reductase	https://tcmsp-e.com/target.php?qt=1824	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2823
TAR01825	Queuine tRNA-ribosyltransferase	https://tcmsp-e.com/target.php?qt=1825	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2561
TAR01826	3-ketoacyl-CoA thiolase	https://tcmsp-e.com/target.php?qt=1826	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6765
TAR01827	Fatty acid oxidation complex subunit alpha	https://tcmsp-e.com/target.php?qt=1827	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6764
TAR01829	Candidapepsin-2	https://tcmsp-e.com/target.php?qt=1829	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3180
TAR01830	Periplasmic [Fe] hydrogenase 1	https://tcmsp-e.com/target.php?qt=1830	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/621
TAR01831	O-succinylbenzoate synthase	https://tcmsp-e.com/target.php?qt=1831	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4626
TAR01832	50S ribosomal protein L11	https://tcmsp-e.com/target.php?qt=1832	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6835
TAR01834	14 kDa fatty acid-binding protein	https://tcmsp-e.com/target.php?qt=1834	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2853
TAR01835	Lantibiotic nisin-Z	https://tcmsp-e.com/target.php?qt=1835	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6595
TAR01836	Subtilisin Savinase	https://tcmsp-e.com/target.php?qt=1836	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2349
TAR01837	Glucan 1,3-beta-glucosidase	https://tcmsp-e.com/target.php?qt=1837	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2454
TAR01838	47 kDa membrane antigen	https://tcmsp-e.com/target.php?qt=1838	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3452
TAR01839	Sialidase	https://tcmsp-e.com/target.php?qt=1839	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2942
TAR01841	Lantibiotic cinnamycin	https://tcmsp-e.com/target.php?qt=1841	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5750
TAR01842	Methylamine dehydrogenase heavy chain	https://tcmsp-e.com/target.php?qt=1842	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6863
TAR01846	Epidermin decarboxylase	https://tcmsp-e.com/target.php?qt=1846	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5170
TAR01847	Major capsid protein	https://tcmsp-e.com/target.php?qt=1847	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4869
TAR01848	Molybdopterin-converting factor subunit 2	https://tcmsp-e.com/target.php?qt=1848	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4545
TAR01850	Cyclomaltodextrin glucanotransferase	https://tcmsp-e.com/target.php?qt=1850	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2293
TAR01851	Phenylalanine-4-hydroxylase	https://tcmsp-e.com/target.php?qt=1851	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3109
TAR01852	Tyrosine phenol-lyase	https://tcmsp-e.com/target.php?qt=1852	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3099
TAR01854	3-methyl-2-oxobutanoate hydroxymethyltransferase	https://tcmsp-e.com/target.php?qt=1854	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3184
TAR01856	Putrescine-binding periplasmic protein	https://tcmsp-e.com/target.php?qt=1856	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2429
TAR01857	3-mercaptopyruvate sulfurtransferase	https://tcmsp-e.com/target.php?qt=1857	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4803
TAR01858	Acriflavine resistance protein B	https://tcmsp-e.com/target.php?qt=1858	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3307
TAR01860	Putative family 31 glucosidase yicI	https://tcmsp-e.com/target.php?qt=1860	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3500
TAR01861	Crotonobetainyl-CoA:carnitine CoA-transferase	https://tcmsp-e.com/target.php?qt=1861	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3024
TAR01862	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	https://tcmsp-e.com/target.php?qt=1862	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2439
TAR01863	Mannosyl-oligosaccharide alpha-1,2-mannosidase	https://tcmsp-e.com/target.php?qt=1863	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3258
TAR01864	Probable tautomerase ydcE	https://tcmsp-e.com/target.php?qt=1864	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2958
TAR01865	Low affinity immunoglobulin gamma Fc region receptor II-c	https://tcmsp-e.com/target.php?qt=1865	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3821
TAR01866	GDP-L-fucose synthetase	https://tcmsp-e.com/target.php?qt=1866	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3463
TAR01867	GDP-mannose mannosyl hydrolase	https://tcmsp-e.com/target.php?qt=1867	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3197
TAR01868	Rhamnulose-1-phosphate aldolase	https://tcmsp-e.com/target.php?qt=1868	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3419
TAR01869	L-rhamnose isomerase	https://tcmsp-e.com/target.php?qt=1869	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3422
TAR01870	Molybdopterin-guanine dinucleotide biosynthesis protein A	https://tcmsp-e.com/target.php?qt=1870	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3085
TAR01873	3-carboxy-cis,cis-muconate cycloisomerase	https://tcmsp-e.com/target.php?qt=1873	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5599
TAR01874	Porin D	https://tcmsp-e.com/target.php?qt=1874	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6477
TAR01875	Glycerol dehydrogenase	https://tcmsp-e.com/target.php?qt=1875	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4455
TAR01877	Heat-labile enterotoxin B chain	https://tcmsp-e.com/target.php?qt=1877	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2693
TAR01879	Diphtheria toxin repressor	https://tcmsp-e.com/target.php?qt=1879	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4801
TAR01880	Formate dehydrogenase	https://tcmsp-e.com/target.php?qt=1880	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4502
TAR01881	Phosphoribosylglycinamide formyltransferase 2	https://tcmsp-e.com/target.php?qt=1881	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2817
TAR01882	Squalene--hopene cyclase	https://tcmsp-e.com/target.php?qt=1882	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2828
TAR01883	Tyrosine aminotransferase	https://tcmsp-e.com/target.php?qt=1883	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5493
TAR01885	Nickel-binding periplasmic protein	https://tcmsp-e.com/target.php?qt=1885	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6881
TAR01886	UPF0124 protein yfiH	https://tcmsp-e.com/target.php?qt=1886	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4695
TAR01887	Chitosanase	https://tcmsp-e.com/target.php?qt=1887	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3090
TAR01888	Transcriptional activator protein traR	https://tcmsp-e.com/target.php?qt=1888	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6663
TAR01890	Light-harvesting protein B-800/820 alpha chain	https://tcmsp-e.com/target.php?qt=1890	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6423
TAR01891	Light-harvesting protein B-800/820 beta chain	https://tcmsp-e.com/target.php?qt=1891	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6424
TAR01893	Fusion glycoprotein F0	https://tcmsp-e.com/target.php?qt=1893	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4875
TAR01896	Bifunctional PGK/TIM [Includes: Phosphoglycerate kinase	https://tcmsp-e.com/target.php?qt=1896	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2926
TAR01897	Head decoration protein	https://tcmsp-e.com/target.php?qt=1897	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5469
TAR01898	Aspartyl-tRNA synthetase	https://tcmsp-e.com/target.php?qt=1898	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2425
TAR01899	HTH-type transcriptional regulator treR	https://tcmsp-e.com/target.php?qt=1899	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3402
TAR01900	Aconitate hydratase 2	https://tcmsp-e.com/target.php?qt=1900	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3553
TAR01901	Endo-beta-N-acetylglucosaminidase F3	https://tcmsp-e.com/target.php?qt=1901	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4871
TAR01902	Beta-amylase	https://tcmsp-e.com/target.php?qt=1902	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3365
TAR01903	High affinity ribose transport protein rbsD	https://tcmsp-e.com/target.php?qt=1903	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3541
TAR01904	Protein crcA	https://tcmsp-e.com/target.php?qt=1904	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3578
TAR01905	NADH peroxidase	https://tcmsp-e.com/target.php?qt=1905	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4440
TAR01906	Pyruvate oxidase	https://tcmsp-e.com/target.php?qt=1906	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2470
TAR01907	General secretion pathway protein E	https://tcmsp-e.com/target.php?qt=1907	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5643
TAR01908	Malate synthase G	https://tcmsp-e.com/target.php?qt=1908	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2248
TAR01909	Pur operon repressor	https://tcmsp-e.com/target.php?qt=1909	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3015
TAR01910	Alpha-ketoglutarate-dependent taurine dioxygenase	https://tcmsp-e.com/target.php?qt=1910	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2529
TAR01911	2,3-diketo-L-gulonate reductase	https://tcmsp-e.com/target.php?qt=1911	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2336
TAR01912	Endoglucanase F	https://tcmsp-e.com/target.php?qt=1912	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2440
TAR01913	Endoglucanase G	https://tcmsp-e.com/target.php?qt=1913	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2802
TAR01914	UDP-galactopyranose mutase	https://tcmsp-e.com/target.php?qt=1914	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3133
TAR01915	Proclavaminate amidinohydrolase	https://tcmsp-e.com/target.php?qt=1915	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3424
TAR01916	Lipase estA	https://tcmsp-e.com/target.php?qt=1916	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6841
TAR01917	Sulfite reductase [NADPH] flavoprotein alpha-component	https://tcmsp-e.com/target.php?qt=1917	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5075
TAR01918	Probable GTP-binding protein engB	https://tcmsp-e.com/target.php?qt=1918	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3335
TAR01919	Oxygen-insensitive NAD(P)H nitroreductase	https://tcmsp-e.com/target.php?qt=1919	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2936
TAR01920	Neopullulanase	https://tcmsp-e.com/target.php?qt=1920	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5559
TAR01922	Multidrug-efflux transporter 1 regulator	https://tcmsp-e.com/target.php?qt=1922	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3432
TAR01924	4'-phosphopantetheinyl transferase sfp	https://tcmsp-e.com/target.php?qt=1924	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4577
TAR01925	D-allose-binding periplasmic protein	https://tcmsp-e.com/target.php?qt=1925	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3021
TAR01926	Probable L-ascorbate-6-phosphate lactonase ulaG	https://tcmsp-e.com/target.php?qt=1926	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6592
TAR01927	3-keto-L-gulonate-6-phosphate decarboxylase ulaD	https://tcmsp-e.com/target.php?qt=1927	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2303
TAR01928	Isoaspartyl dipeptidase	https://tcmsp-e.com/target.php?qt=1928	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3281
TAR01929	Hydroxyethylthiazole kinase	https://tcmsp-e.com/target.php?qt=1929	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3421
TAR01930	Thiamine-phosphate pyrophosphorylase	https://tcmsp-e.com/target.php?qt=1930	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2428
TAR01931	Spore coat polysaccharide biosynthesis protein spsA	https://tcmsp-e.com/target.php?qt=1931	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3523
TAR01932	Bacilysin biosynthesis protein bacB	https://tcmsp-e.com/target.php?qt=1932	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6826
TAR01933	Phosphate acetyltransferase	https://tcmsp-e.com/target.php?qt=1933	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3472
TAR01934	Flavohemoprotein	https://tcmsp-e.com/target.php?qt=1934	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3102
TAR01935	Porin	https://tcmsp-e.com/target.php?qt=1935	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2961
TAR01936	Transcription antiterminator licT	https://tcmsp-e.com/target.php?qt=1936	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5694
TAR01937	Mannose-6-phosphate isomerase	https://tcmsp-e.com/target.php?qt=1937	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4524
TAR01938	Glucose 1-dehydrogenase	https://tcmsp-e.com/target.php?qt=1938	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4472
TAR01939	Uncharacterized lipoprotein ybbD	https://tcmsp-e.com/target.php?qt=1939	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6794
TAR01940	Monomeric sarcosine oxidase	https://tcmsp-e.com/target.php?qt=1940	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2380
TAR01941	2,3-dihydroxybenzoate-AMP ligase	https://tcmsp-e.com/target.php?qt=1941	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2271
TAR01942	Endo-1,4-beta-xylanase	https://tcmsp-e.com/target.php?qt=1942	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5247
TAR01943	PyrR bifunctional protein [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase	https://tcmsp-e.com/target.php?qt=1943	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2966
TAR01944	Urease subunit alpha	https://tcmsp-e.com/target.php?qt=1944	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6511
TAR01945	Urease subunit beta	https://tcmsp-e.com/target.php?qt=1945	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6512
TAR01946	Urease subunit gamma	https://tcmsp-e.com/target.php?qt=1946	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6513
TAR01947	Membrane-bound lytic murein transglycosylase B	https://tcmsp-e.com/target.php?qt=1947	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2876
TAR01948	FMN-dependent NADH-azoreductase	https://tcmsp-e.com/target.php?qt=1948	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4407
TAR01949	Nitrogen regulation protein NR(I)	https://tcmsp-e.com/target.php?qt=1949	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2352
TAR01951	Xanthine phosphoribosyltransferase	https://tcmsp-e.com/target.php?qt=1951	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3300
TAR01952	3-deoxy-manno-octulosonate cytidylyltransferase	https://tcmsp-e.com/target.php?qt=1952	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2765
TAR01954	Thymidylate synthase A	https://tcmsp-e.com/target.php?qt=1954	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3586
TAR01957	Fe(3+)-pyochelin receptor	https://tcmsp-e.com/target.php?qt=1957	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6676
TAR01958	2,4-dienoyl-CoA reductase [NADPH]	https://tcmsp-e.com/target.php?qt=1958	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3573
TAR01959	Pseudomonalisin	https://tcmsp-e.com/target.php?qt=1959	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3526
TAR01961	Bacillolysin	https://tcmsp-e.com/target.php?qt=1961	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2457
TAR01963	V-type sodium ATP synthase subunit K	https://tcmsp-e.com/target.php?qt=1963	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2631
TAR01965	Lantibiotic mersacidin	https://tcmsp-e.com/target.php?qt=1965	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4551
TAR01966	DNA gyrase subunit A	https://tcmsp-e.com/target.php?qt=1966	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/404
TAR01967	DNA topoisomerase 4 subunit A	https://tcmsp-e.com/target.php?qt=1967	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/477
TAR01968	ATP-dependent hsl protease ATP-binding subunit hslU	https://tcmsp-e.com/target.php?qt=1968	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5290
TAR01969	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	https://tcmsp-e.com/target.php?qt=1969	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2710
TAR01970	DNA ligase	https://tcmsp-e.com/target.php?qt=1970	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/6275
TAR01971	Shikimate dehydrogenase	https://tcmsp-e.com/target.php?qt=1971	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2636
TAR01972	Serine acetyltransferase	https://tcmsp-e.com/target.php?qt=1972	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4579
TAR01975	Hypothetical protein HI0319	https://tcmsp-e.com/target.php?qt=1975	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3488
TAR01976	UPF0234 protein HI1034	https://tcmsp-e.com/target.php?qt=1976	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3226
TAR01977	UPF0010 protein HI1317	https://tcmsp-e.com/target.php?qt=1977	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5423
TAR01979	Penicillin-binding protein 2	https://tcmsp-e.com/target.php?qt=1979	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/115
TAR01980	UPF0079 ATP-binding protein HI0065	https://tcmsp-e.com/target.php?qt=1980	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5314
TAR01981	Diheme cytochrome c napB	https://tcmsp-e.com/target.php?qt=1981	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4942
TAR01984	Aspartate-semialdehyde dehydrogenase	https://tcmsp-e.com/target.php?qt=1984	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3062
TAR01986	Probable tRNA/rRNA methyltransferase HI0766	https://tcmsp-e.com/target.php?qt=1986	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4313
TAR01987	Putative acyl-CoA thioester hydrolase HI0827	https://tcmsp-e.com/target.php?qt=1987	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4567
TAR01988	UDP-N-acetylmuramate--L-alanine ligase	https://tcmsp-e.com/target.php?qt=1988	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2299
TAR01989	Ribosomal small subunit pseudouridine synthase A	https://tcmsp-e.com/target.php?qt=1989	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2344
TAR01990	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	https://tcmsp-e.com/target.php?qt=1990	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5446
TAR01991	Beta-Ala-Xaa dipeptidase	https://tcmsp-e.com/target.php?qt=1991	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2917
TAR01992	Dihydroxyacetone kinase	https://tcmsp-e.com/target.php?qt=1992	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2397
TAR01993	Xanthosine phosphorylase	https://tcmsp-e.com/target.php?qt=1993	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2837
TAR01994	1-deoxy-D-xylulose 5-phosphate reductoisomerase	https://tcmsp-e.com/target.php?qt=1994	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2869
TAR01995	ADP compounds hydrolase nudE	https://tcmsp-e.com/target.php?qt=1995	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4593
TAR01996	Major NAD(P)H-flavin oxidoreductase	https://tcmsp-e.com/target.php?qt=1996	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2261
TAR01997	Glutathione-independent formaldehyde dehydrogenase	https://tcmsp-e.com/target.php?qt=1997	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4466
TAR01999	Protein iolS	https://tcmsp-e.com/target.php?qt=1999	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/4403
TAR02000	Glucose-resistance amylase regulator	https://tcmsp-e.com/target.php?qt=2000	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2784
TAR02001	RNA 3'-terminal phosphate cyclase	https://tcmsp-e.com/target.php?qt=2001	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/5583
TAR02002	Thermoresistant gluconokinase	https://tcmsp-e.com/target.php?qt=2002	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/2621
TAR02003	Phenylethylamine oxidase	https://tcmsp-e.com/target.php?qt=2003	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/3330
